Simulation,Nb_agents,Gamma,Alpha,Beta,Blue_time,Red_time,Final_time
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
8,20,0.005,5.0,2.0,5.3500000000000005,9.2,14.55
22,20,0.005,5.0,2.0,6.1000000000000005,10.35,16.450000000000003
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
30,20,0.005,5.0,2.0,6.9,10.35,17.25
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
24,20,0.005,5.0,2.0,5.15,8.75,13.9
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
15,20,0.005,5.0,2.0,6.300000000000001,10.45,16.75
4,20,0.005,5.0,2.0,13.65,16.7,30.35
26,20,0.005,5.0,2.0,13.6,17.05,30.65
1,20,0.005,5.0,2.0,5.9,9.7,15.6
1,20,0.005,5.0,2.0,7.1000000000000005,9.5,16.6
1,20,0.005,5.0,2.0,27.9,31.0,58.900000000000006
18,21,0.005,5.0,2.0,5.1000000000000005,10.4,15.5
18,21,0.005,5.0,2.0,5.1000000000000005,10.4,15.5
18,21,0.005,5.0,2.0,5.1000000000000005,10.4,15.5
18,21,0.005,5.0,2.0,5.1000000000000005,10.4,15.5
18,21,0.005,5.0,2.0,5.1000000000000005,10.4,15.5
18,21,0.005,5.0,2.0,5.1000000000000005,10.4,15.5
18,21,0.005,5.0,2.0,5.1000000000000005,10.4,15.5
18,21,0.005,5.0,2.0,5.1000000000000005,10.4,15.5
18,21,0.005,5.0,2.0,5.1000000000000005,10.4,15.5
18,21,0.005,5.0,2.0,5.1000000000000005,10.4,15.5
18,21,0.005,5.0,2.0,5.1000000000000005,10.4,15.5
18,21,0.005,5.0,2.0,5.1000000000000005,10.4,15.5
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
6,21,0.005,5.0,2.0,19.65,120.0,139.65
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
6,21,0.005,5.0,2.0,19.65,120.0,139.65
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
6,21,0.005,5.0,2.0,19.65,120.0,139.65
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
6,21,0.005,5.0,2.0,19.65,120.0,139.65
1,21,0.005,5.0,2.0,4.9,9.5,14.4
48,21,0.005,5.0,2.0,5.15,9.4,14.55
28,21,0.005,5.0,2.0,9.3,15.25,24.55
6,21,0.005,5.0,2.0,19.65,120.0,139.65
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
5,21,0.005,5.0,2.0,6.2,10.05,16.25
30,21,0.005,5.0,2.0,6.9,10.55,17.450000000000003
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
1,21,0.005,5.0,2.0,4.3500000000000005,9.15,13.5
23,21,0.005,5.0,2.0,4.65,9.7,14.35
9,21,0.005,5.0,2.0,5.45,9.35,14.8
